editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
Mark Ekimov,0.007757653470107389,0.0042733714306707644,0.338599034452358,1.5045872132480042e-05,0.9938959569287747
Nimeru23,3.205641929796442e-05,9.403288633583303e-05,0.28643191284178143,0.0,0.0
178.55.17.201,0.0,1.94203807960505e-27,0.0,0.0,0.0
Sawol,0.0011540310947267191,0.0017903818298132367,0.3520327209102916,2.7340771510692445e-06,0.6904761904761905
Sadopaul,0.002211892931559545,0.0029967923175569467,0.3297157933568746,0.0,1.0
Gwendal,6.411283859592884e-05,0.00014488036190632027,0.29962740509711155,0.0,1.0
Medograd,0.00044878987017150186,0.00038089977837348874,0.2982481620574091,5.6397116555016485e-06,0.3076923076923077
Aguilanegro,3.205641929796442e-05,8.507722221462424e-05,0.2830776255563916,0.0,0.0
JohnBad,3.205641929796442e-05,1.3200863183752566e-05,0.26115751296750367,0.0,0.0
N1of2,0.0,1.94203807960505e-27,0.0,0.0,0.0
31.200.11.11,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
Vitek,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
William915,0.00025645135438371534,0.000632207759590503,0.3138787554631455,0.0,1.0
Xmastree75,0.0,1.94203807960505e-27,0.0,0.0,0.0
Adert (WMIT),3.205641929796442e-05,3.4799479535091275e-06,0.23153426388592818,0.0,0.0
Dsvyas,0.002981246994710691,0.005625236385616033,0.33457902017189084,4.974502047640216e-07,0.9911173445535297
ElliottBelardo,6.411283859592884e-05,0.00014112335149007096,0.282693693264037,0.0,1.0
Leszek Jańczuk,3.205641929796442e-05,4.741487060055262e-05,0.2655105043328664,0.0,0.0
Tomasz Raburski,0.015547363359512742,0.029687432686524823,0.38799391677877937,1.3574127009678488e-05,0.9882678708358184
Wieralee,3.205641929796442e-05,4.741487060055262e-05,0.2655105043328664,0.0,0.0
Mohsen.1987,0.0,1.94203807960505e-27,0.0,0.0,0.0
Rauletemunoz,0.0,1.94203807960505e-27,0.0,0.0,0.0
Rubpe19,0.000993748998236897,0.0012759671825651265,0.3423875404399698,6.6644809983839696e-06,0.7053763440860215
Plantdrew,0.0026286263824330824,0.0032219789165601415,0.3333221531146402,7.186708592545416e-06,0.6377597109304426
NatigKrolik,0.0318961372014746,0.044116968809381374,0.40549729466378176,0.00012934276911344612,0.4608030090088268
M.Nadian,0.0023080621894534382,0.0027641485177194998,0.33481225048191077,4.777794628103297e-06,0.8028169014084507
유미사카,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2001:7D0:81F7:B580:E499:465D:1534:344D,6.411283859592884e-05,6.131526262476781e-06,0.25120150076803305,0.0,1.0
2001:7D0:81F7:B580:3472:78D4:FAF:320D,0.00012822567719185767,5.417039718601816e-06,0.25107018940045694,0.0,1.0
2001:7D0:81F7:B580:7C47:DA57:C6C1:E505,0.00012822567719185767,5.417039718601816e-06,0.25107018940045694,0.0,1.0
2001:7D0:81F7:B580:80B:4D11:B036:D4C5,0.00012822567719185767,5.417039718601816e-06,0.25107018940045694,0.0,1.0
2001:7D0:81F7:B580:15F8:6C24:139E:421C,0.00012822567719185767,5.417039718601816e-06,0.25107018940045694,0.0,1.0
Quezwah,0.0,1.94203807960505e-27,0.0,0.0,0.0
CommonsDelinker,0.0,1.94203807960505e-27,0.0,0.0,0.0
સતિષચંદ્ર,0.004263503766629268,0.0047636602692710025,0.33327187372991235,3.4423493941848805e-06,0.8369788106630212
Roland45,0.0006731848052572528,0.0009995780865911018,0.3105652942332946,3.955472372232959e-07,0.7380952380952381
Sendelbach,0.008815515306940214,0.008473340474479694,0.35269584146753524,1.1744571114446265e-06,0.9930988719309887
Hladnikm,3.205641929796442e-05,8.75415497279094e-06,0.2449301657009125,0.0,0.0
Рома,0.0003526206122776086,0.00045757782840289703,0.29889777316825145,3.663557479828893e-07,0.8
77.56.53.183,0.0005129027087674307,0.0009928627373290235,0.30841500337885186,4.505522158664165e-07,0.7666666666666667
Asifmuktadir,0.00019233851578778652,0.0002679165046003377,0.29027794985154715,2.4409538558106207e-08,0.8666666666666667
Juusohe,0.0010258054175348614,0.0012868429119447238,0.3236920651232245,2.127135065891009e-06,0.9536290322580645
130.75.103.104,0.00044878987017150186,0.00103538309622251,0.30261920581093854,0.0,1.0
Ва-банк,0.00012822567719185767,9.906033659202651e-05,0.2832736149375064,1.6871660295448985e-07,0.16666666666666666
Duncan.Hull,0.00048084628946946624,0.0010667652938126475,0.30917026667390796,1.8391620176308292e-11,0.9904761904761905
151.57.69.234,0.0,1.94203807960505e-27,0.0,0.0,0.0
Joao Xavier,0.00016028209648982208,0.0002769237155696191,0.2947114181657615,1.4355176919856239e-07,0.4
Anonymous_username_130,3.205641929796442e-05,2.093240816156566e-07,0.21843597964379027,0.0,0.0
Shogiru,9.616925789389326e-05,0.00012678755138516878,0.2950026116518121,5.39555760345042e-05,0.3333333333333333
Ablay Tastankul,0.00012822567719185767,0.00010235680016196747,0.28197212171591873,0.0,1.0
Andreas,6.411283859592884e-05,0.00017944166768644652,0.2967260585966882,0.0,1.0
Freshman404,9.616925789389326e-05,0.00012050259996555951,0.28469352365861933,1.7050718713366966e-07,0.3333333333333333
ارژنگ,9.616925789389326e-05,0.0001350843357621977,0.29277437714739224,2.061300852855669e-06,0.3333333333333333
Eric.LEWIN,0.0026606828017310467,0.0037527971061505554,0.33250949036888316,6.664389691887175e-08,0.988245665589186
Emok,0.00032056419297964416,0.0005842229520214872,0.3191288074452682,4.974010821996771e-07,0.8
Culex,0.004648180798204841,0.005767676252023728,0.36165006215299567,6.831927630459462e-05,0.6802681992337165
Chaudessolle,9.616925789389326e-05,0.0001459724592674619,0.28984002724787233,0.0,1.0
ASammour,0.00038467703157557304,0.0009388999355237256,0.3141822700868976,1.7454287180222843e-09,0.9696969696969697
CCEguatemala,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
Emimull,0.00016028209648982208,0.0002922301273270523,0.29522730196361174,0.0,1.0
BienHeureux,6.411283859592884e-05,0.00017427365708414354,0.2919310482948496,0.0,1.0
Buuz,0.0,1.94203807960505e-27,0.0,0.0,0.0
SunCobalt,0.0014745952877063633,0.0018848105266656581,0.3169405479422007,0.0,1.0
84.46.52.126,0.0,1.94203807960505e-27,0.0,0.0,0.0
Noniq,6.411283859592884e-05,0.00014571021487609629,0.3062730543825835,0.0,1.0
31.200.18.149,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
78.55.205.137,0.0013463696105145055,0.00149426843022082,0.31684055522645,6.264585993204581e-06,0.5725900116144018
Theinstantmatrix,0.0002885077736816798,0.00042302935913293086,0.2952351920498538,0.0,1.0
77.179.111.84,6.411283859592884e-05,9.055730211148147e-05,0.28453220343916047,0.0,1.0
Niknetniko,6.411283859592884e-05,0.00014106861417498206,0.2995502202780863,0.0,1.0
Abrape,0.0018272158999839718,0.0025797278477289647,0.3179027841702875,1.3735067771808189e-07,0.9793233082706767
Eana Hufwe,6.411283859592884e-05,9.428127615562227e-05,0.28746422749812395,0.0,1.0
2001:7D0:81F7:B580:6475:2CB0:3A3A:1A6E,0.00016028209648982208,0.0001462786986182762,0.28648390966209997,9.947279504748932e-07,0.7
2001:7D0:81F7:B580:65C5:4B5:FD3:782F,0.0,1.94203807960505e-27,0.0,0.0,0.0
2001:7D0:81F7:B580:7C24:EB40:E972:448D,0.0,1.94203807960505e-27,0.0,0.0,0.0
Ελ Γκρέκο,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
80.184.51.39,0.00012822567719185767,9.63166114312134e-05,0.2711609813209638,0.0,1.0
Mirliz,3.205641929796442e-05,7.74008770088003e-05,0.27704329329585087,0.0,0.0
Magiciandude,9.616925789389326e-05,0.00017655152545031452,0.30555298994649016,0.0,1.0
Fiqriasidamonize,3.205641929796442e-05,1.2948913457308873e-05,0.24386231343323192,0.0,0.0
Feťour,9.616925789389326e-05,0.0001883018310387275,0.2835899470792577,0.0,1.0
90.191.74.224,9.616925789389326e-05,3.0034060737999168e-05,0.26977039520691104,0.0,1.0
Projekt ANA,6.411283859592884e-05,0.0001334529857868871,0.2826141396708854,0.0,1.0
Kittenono,0.0033338676069882994,0.004103101772554622,0.3461912503455157,1.4498123483059815e-06,0.9949589245705751
Claus Michelfelder,3.205641929796442e-05,9.412242519261281e-05,0.2874604873476211,0.0,0.0
Αππο,0.0004167334508735374,0.0007105877522428711,0.3256721687040405,5.945910105319994e-09,0.8717948717948718
Micha,0.0004167334508735374,0.000675176039641551,0.3108318176287396,3.386743739336469e-06,0.5384615384615384
SFauconnier,3.205641929796442e-05,6.943559890680288e-05,0.2693855540022777,0.0,0.0
Offensiwe,6.411283859592884e-05,7.989004916036909e-05,0.28209813070800316,0.0,1.0
Fano,0.00442378586311909,0.005451196557988691,0.35427938997563957,1.9834460400879407e-06,0.9886808420607215
80.78.215.167,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
AldraW,0.0002885077736816798,0.0006775286660238407,0.3308068155514585,7.614991436348227e-09,0.9722222222222222
Mekzholan,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Johtso,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Gamonéu,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
149.154.151.21,9.616925789389326e-05,0.000249629419372902,0.2937006566486429,0.0,1.0
178.191.237.185,9.616925789389326e-05,7.957072263918256e-05,0.27900598066690424,0.0,1.0
178.190.92.205,9.616925789389326e-05,7.957072263918256e-05,0.27900598066690424,0.0,1.0
91.113.56.196,9.616925789389326e-05,7.957072263918256e-05,0.27900598066690424,0.0,1.0
89.67.51.180,6.411283859592884e-05,0.00017099867033316607,0.28577245220145137,0.0,1.0
Kkjj,0.00044878987017150186,0.0007898395817666047,0.30539249712562977,1.413174256525526e-06,0.7912087912087912
TX6785,6.411283859592884e-05,0.0001547020537558678,0.2817132568764687,0.0,1.0
Darwinius,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Krupski Oleg,0.007789709889405354,0.004354361606348854,0.32241668267593043,1.4877857295092812e-07,0.9864299561269259
CarlosDelfino,3.205641929796442e-05,1.3816500139475134e-06,0.22943762562360648,0.0,0.0
Lala khan,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
81.227.137.40,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Aabdullayev851,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
丁子君,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Hubon,0.0011540310947267191,0.002073269316704459,0.3591048451369494,6.484837971327293e-06,0.7301587301587301
Anonymous_username_131,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Boyconga278,9.616925789389326e-05,0.00020560542156977318,0.3174962004519574,0.0,1.0
Stinglehammer,0.001923385157877865,0.002916007203742015,0.3338560487934179,7.001496007423204e-06,0.6604519774011299
Medmig,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Baptisteg,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
Martin Falbisoner,3.205641929796442e-05,7.93081340153159e-05,0.2789989341716228,0.0,0.0
RealEstater26,9.616925789389326e-05,0.00023762992617270542,0.2900416881792033,0.0,1.0
Byfserag,0.0005129027087674307,0.0010231599380714396,0.31985415268984163,3.58432329571554e-07,0.825
Prabash,0.012309665010418337,0.021982935948477385,0.36173295780888065,0.0,1.0
Nirakka,0.00012822567719185767,0.00025389053107484745,0.29694540074526654,0.0,1.0
74.131.157.30,0.0,1.94203807960505e-27,0.0,0.0,0.0
Docu w. script,0.00048084628946946624,0.0007578804588393338,0.29428746333116856,0.0,1.0
Buzzzman,0.00016028209648982208,0.00022792273432646127,0.2869564589065487,0.0,1.0
SBT,3.205641929796442e-05,8.430451874671395e-08,0.2053167076829151,0.0,0.0
Pastorius,6.411283859592884e-05,0.00013996929013248627,0.3044498497595537,0.0,1.0
Tanbirzx,0.007917935566597211,0.004498904624157643,0.3402153585108146,7.117090786174177e-05,0.9583292189197196
2600:1700:53F1:5560:9015:CE8F:DF8D:C17D,6.411283859592884e-05,5.095531777192839e-07,0.23054370679561337,0.0,1.0
2600:1700:53F0:AD70:A9A2:A871:730C:2DAF,0.00025645135438371534,0.0002429581205528492,0.2991122398571828,3.69331548666415e-05,0.25
AlexBTR,3.205641929796442e-05,8.507722221462424e-05,0.2830776255563916,0.0,0.0
Drwho1972,0.0,1.94203807960505e-27,0.0,0.0,0.0
Hroptatyr,9.616925789389326e-05,0.00021939238856334415,0.30748786546213536,0.0,1.0
মো. আব্দুল্লাহ আল নোমান,0.0008975797403430037,0.00128028756801982,0.3085829994839354,1.9740765726165574e-06,0.6851851851851852
মোহাম্মদ মারুফ,0.0,1.94203807960505e-27,0.0,0.0,0.0
FredrikLindseth,0.0,1.94203807960505e-27,0.0,0.0,0.0
31.200.18.180,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
IvaBerlin,0.00012822567719185767,3.3064012037151014e-05,0.2689919839905865,2.0929731391695553e-09,0.16666666666666666
Marinna,0.00025645135438371534,0.00019609047251860665,0.2976655205465996,8.16494424331073e-07,0.4642857142857143
Ailurofil,6.411283859592884e-05,7.031804313292971e-05,0.27005397182661445,2.0629708679903283e-10,0.0
Hysocc,0.007020355826254207,0.00267620950992033,0.3271962324628036,1.6820761536244833e-05,0.9930459553433036
Bawolff,0.0,1.94203807960505e-27,0.0,0.0,0.0
AugurNZ,0.0,1.94203807960505e-27,0.0,0.0,0.0
Primecoordinator,3.205641929796442e-05,2.546597486794437e-05,0.26607646800244245,0.0,0.0
LeeGer,0.0,1.94203807960505e-27,0.0,0.0,0.0
Elbelam,0.0004167334508735374,0.0006287026091559093,0.31061768894615155,2.3036390439638265e-07,0.782051282051282
Lofor,9.616925789389326e-05,0.0002485390246564244,0.28648762444308623,0.0,1.0
Abwertungsvokabel,0.00019233851578778652,0.00023380865763712104,0.29206997854547245,5.399374387021924e-05,0.4666666666666667
Horus,0.006988299406956243,0.002610847967326278,0.3088115954581146,0.0,1.0
Retaggio,6.411283859592884e-05,0.00015491386347012338,0.30083911707426114,0.0,1.0
Pil56,0.00012822567719185767,1.6143232314791374e-05,0.258941512318349,5.816880637057954e-07,0.3333333333333333
Fixer88,0.00044878987017150186,0.0007049180517629231,0.3324794678422141,8.881663922641652e-05,0.4835164835164835
Qwerty number1,0.004263503766629268,0.0047636602692710025,0.33327187372991235,3.4423493941848805e-06,0.8369788106630212
78.54.190.176,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
77.183.135.73,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
TianyinLee,0.00019233851578778652,0.0004476784954889225,0.2935445698861479,0.0,1.0
Veillg1,0.0007052412245552172,0.0011093304664615733,0.3130781578156555,3.543446928450896e-07,0.7705627705627706
Anonymous_username_132,0.0004167334508735374,0.000506642009377009,0.2977497620992522,0.0,1.0
VEILLG1,0.00025645135438371534,0.0006180960471878101,0.3066173390101005,0.0,1.0
Aniol,0.00012822567719185767,0.0001631326858644812,0.2889756931705924,6.286727016976186e-08,0.5
Westmanurbe,3.205641929796442e-05,2.7514600674061165e-05,0.26403821357183943,0.0,0.0
Gula jiena,0.0011219746754287546,0.0015064846704065044,0.31064826069360835,5.877716133799737e-08,0.9310924369747899
Human.,0.0017951594806860074,0.0007715854692695647,0.29615728260704555,0.0,1.0
Eormengyld2013,0.0017951594806860074,0.0007715854692695647,0.29615728260704555,0.0,1.0
KPu3uC B Poccuu,0.0009616925789389325,0.001969781665338885,0.33163605465319956,1.571171710137814e-07,0.9379310344827586
Tambo,9.616925789389326e-05,0.0002118370092142939,0.29801483196043554,0.0,1.0
Muhammad Umair Mirza,0.0,1.94203807960505e-27,0.0,0.0,0.0
JanZdreantza,0.0,1.94203807960505e-27,0.0,0.0,0.0
Moscowconnection,0.0007372976438531816,0.0013581645966529968,0.3124980636348964,7.630057711386621e-07,0.8616600790513834
Jondel,6.411283859592884e-05,0.00014666183147738193,0.2888094849287688,0.0,1.0
Marie de France,9.616925789389326e-05,0.0002224329344276221,0.3066003191331068,0.0,1.0
Franzekafka,6.411283859592884e-05,6.0935420679892334e-05,0.27351075894788013,1.5388172218193994e-10,0.0
Miodzio3,0.004680237217502805,0.005987995154817986,0.35206076864444535,3.050361686407654e-06,0.9348134152102031
Betau,3.205641929796442e-05,8.510532400698078e-05,0.27417941472103957,0.0,0.0
Aarp65,0.00016028209648982208,0.00033682180322819767,0.2921085937523244,1.2270958667398896e-07,0.7
83.202.52.48,3.205641929796442e-05,3.662042369921765e-05,0.27457126023153355,0.0,0.0
Ellokk,0.0,1.94203807960505e-27,0.0,0.0,0.0
Maartenschrijft,0.00022439493508575093,0.00027149592621567427,0.2892745930980637,5.409044782154834e-05,0.42857142857142855
Dennis Radaelli,0.0005449591280653951,0.0004306624145524348,0.2989018168628436,5.543929779340872e-05,0.3382352941176471
Queso y aceitunas,3.205641929796442e-05,7.107522924515881e-07,0.22056649858789457,0.0,0.0
Oguszt,0.00012822567719185767,0.00020867999933240724,0.29507352952949956,0.0,1.0
Ranveig,0.009136079499919859,0.009044408345840286,0.37188274220347767,6.448966448388954e-06,0.9470719051148999
Cacycle,3.205641929796442e-05,5.2539406284769106e-05,0.26775972073891474,0.0,0.0
79.145.153.50,3.205641929796442e-05,5.2539406284769106e-05,0.26775972073891474,0.0,0.0
2.176.160.7,3.205641929796442e-05,5.2539406284769106e-05,0.26775972073891474,0.0,0.0
Pasixxxx,0.0003526206122776086,0.00048572494184652263,0.2984254149665808,1.3815552721763698e-06,0.5636363636363636
AxelBoldt,0.0003526206122776086,0.0005517776344335326,0.3280610212340685,3.883492367224467e-07,0.7090909090909091
Silencioso,0.0017951594806860074,0.0007715854692695647,0.29615728260704555,0.0,1.0
31.200.10.107,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
امین اکبر,0.002404231447347331,0.002510400645165576,0.33316131245929803,7.791893854538835e-06,0.7549549549549549
Cheeeeesus,0.0002885077736816798,0.00045603072817167585,0.30682598596059896,4.581532662363606e-09,0.9444444444444444
FloNight,3.205641929796442e-05,8.342664920204863e-05,0.281569648349635,0.0,0.0
Huji,0.00038467703157557304,0.0007591331574581116,0.3244478552219747,4.36114790334617e-08,0.803030303030303
Meta meta mmm,0.0,1.94203807960505e-27,0.0,0.0,0.0
2001:7D0:81F7:B580:3DC7:5A06:4F8E:1F16,0.0,1.94203807960505e-27,0.0,0.0,0.0
Gilliane,0.0006090719666613239,0.0007259077629665175,0.3252167569043042,2.6756690027327717e-06,0.6140350877192983
Herodotptlomeu,6.411283859592884e-05,6.890563472954494e-05,0.27631913751032805,0.0,1.0
2003:DB:4F1F:2B90:ED2A:BB35:91F6:33D,0.0007693540631511461,0.0007704714425255071,0.2952904344642655,0.0,1.0
Amàzona (AWM),3.205641929796442e-05,2.5230389387523335e-05,0.26452821528520404,0.0,0.0
Vellimia,0.007725597050809424,0.004208009888076712,0.3221205382357348,0.0,1.0
Mac6,0.0017951594806860074,0.0007715854692695647,0.29615728260704555,0.0,1.0
92.100.197.27,3.205641929796442e-05,0.00010655635452898946,0.29630423921478993,0.0,0.0
Geoffroi,6.411283859592884e-05,0.00018767041836348258,0.29177683628338935,0.0,1.0
Onceinawhile,0.0,1.94203807960505e-27,0.0,0.0,0.0
Palu,0.015579419778810707,0.010719945518944831,0.3593267779701532,7.38076538917172e-05,0.5340036485511858
31.200.20.204,3.205641929796442e-05,5.468159005768635e-06,0.23880936040998746,0.0,0.0
ValeriySh,0.006988299406956243,0.002610847967326278,0.3088115954581146,0.0,1.0
Hiàn#top,0.023240903991024204,0.03910820608646705,0.38846462588221203,0.00011652160935006675,0.6938731186892741
Anonymous_username_133,0.0,1.94203807960505e-27,0.0,0.0,0.0
